Data,Quantidade(mm)
09/12/66,
10/12/66,
11/12/66,
12/12/66,
13/12/66,
14/12/66,
15/12/66,
16/12/66,
17/12/66,
18/12/66,
19/12/66,
20/12/66,
21/12/66,
22/12/66,
23/12/66,
24/12/66,
25/12/66,
26/12/66,
27/12/66,
28/12/66,
29/12/66,
30/12/66,
31/12/66,
01/01/67,
02/01/67,
03/01/67,
04/01/67,
05/01/67,
06/01/67,
07/01/67,
08/01/67,
09/01/67,
10/01/67,
11/01/67,
12/01/67,
13/01/67,
14/01/67,
15/01/67,
16/01/67,
17/01/67,
18/01/67,
19/01/67,
20/01/67,
21/01/67,
22/01/67,
23/01/67,
24/01/67,
25/01/67,
26/01/67,
27/01/67,
28/01/67,
29/01/67,
30/01/67,
31/01/67,
01/02/67,
02/02/67,
03/02/67,
04/02/67,
05/02/67,
06/02/67,
07/02/67,
08/02/67,
09/02/67,
10/02/67,
11/02/67,
12/02/67,
13/02/67,
14/02/67,
15/02/67,
16/02/67,
17/02/67,
18/02/67,
19/02/67,
20/02/67,
21/02/67,
22/02/67,
23/02/67,
24/02/67,
25/02/67,
26/02/67,
27/02/67,
28/02/67,
01/03/67,
02/03/67,
03/03/67,
04/03/67,
05/03/67,
06/03/67,
07/03/67,
08/03/67,
09/03/67,
10/03/67,
11/03/67,
12/03/67,
13/03/67,
14/03/67,
15/03/67,
16/03/67,
17/03/67,
18/03/67,
19/03/67,
20/03/67,
21/03/67,
22/03/67,
23/03/67,
24/03/67,
25/03/67,
26/03/67,
27/03/67,
28/03/67,
29/03/67,
30/03/67,
31/03/67,
01/04/67,
02/04/67,
03/04/67,
04/04/67,
05/04/67,
06/04/67,
07/04/67,
08/04/67,
09/04/67,
10/04/67,
11/04/67,
12/04/67,
13/04/67,
14/04/67,
15/04/67,
16/04/67,
17/04/67,
18/04/67,
19/04/67,
20/04/67,
21/04/67,
22/04/67,
23/04/67,
24/04/67,
25/04/67,
26/04/67,
27/04/67,
28/04/67,
29/04/67,
30/04/67,
01/05/67,
02/05/67,
03/05/67,
04/05/67,
05/05/67,
06/05/67,
07/05/67,
08/05/67,
09/05/67,
10/05/67,
11/05/67,
12/05/67,
13/05/67,
14/05/67,
15/05/67,
16/05/67,
17/05/67,
18/05/67,
19/05/67,
20/05/67,
21/05/67,
22/05/67,
23/05/67,
24/05/67,
25/05/67,
26/05/67,
27/05/67,
28/05/67,
29/05/67,
30/05/67,
31/05/67,
01/06/67,
02/06/67,
03/06/67,
04/06/67,
05/06/67,
06/06/67,
07/06/67,
08/06/67,
09/06/67,
10/06/67,
11/06/67,
12/06/67,
13/06/67,
14/06/67,
15/06/67,
16/06/67,
17/06/67,
18/06/67,
19/06/67,
20/06/67,
21/06/67,
22/06/67,
23/06/67,
24/06/67,
25/06/67,
26/06/67,
27/06/67,
28/06/67,
29/06/67,
30/06/67,
01/07/67,
02/07/67,
03/07/67,
04/07/67,
05/07/67,
06/07/67,
07/07/67,
08/07/67,
09/07/67,
10/07/67,
11/07/67,
12/07/67,
13/07/67,
14/07/67,
15/07/67,
16/07/67,
17/07/67,
18/07/67,
19/07/67,
20/07/67,
21/07/67,
22/07/67,
23/07/67,
24/07/67,
25/07/67,
26/07/67,
27/07/67,
28/07/67,
29/07/67,
30/07/67,
31/07/67,
01/08/67,
02/08/67,
03/08/67,
04/08/67,
05/08/67,
06/08/67,
07/08/67,
08/08/67,
09/08/67,
10/08/67,
11/08/67,
12/08/67,
13/08/67,
14/08/67,
15/08/67,
16/08/67,
17/08/67,
18/08/67,
19/08/67,
20/08/67,
21/08/67,
22/08/67,
23/08/67,
24/08/67,
25/08/67,
26/08/67,
27/08/67,
28/08/67,
29/08/67,
30/08/67,
31/08/67,
01/09/67,
02/09/67,
03/09/67,
04/09/67,
05/09/67,
06/09/67,
07/09/67,
08/09/67,
09/09/67,
10/09/67,
11/09/67,
12/09/67,
13/09/67,
14/09/67,
15/09/67,
16/09/67,
17/09/67,
18/09/67,
19/09/67,
20/09/67,
21/09/67,
22/09/67,
23/09/67,
24/09/67,
25/09/67,
26/09/67,
27/09/67,
28/09/67,
29/09/67,
30/09/67,
01/10/67,
02/10/67,
03/10/67,
04/10/67,
05/10/67,
06/10/67,
07/10/67,
08/10/67,
09/10/67,
10/10/67,
11/10/67,
12/10/67,
13/10/67,
14/10/67,
15/10/67,
16/10/67,
17/10/67,
18/10/67,
19/10/67,
20/10/67,
21/10/67,
22/10/67,
23/10/67,
24/10/67,
25/10/67,
26/10/67,
27/10/67,
28/10/67,
29/10/67,
30/10/67,
31/10/67,
01/11/67,
02/11/67,
03/11/67,
04/11/67,
05/11/67,
06/11/67,
07/11/67,
08/11/67,
09/11/67,
10/11/67,
11/11/67,
12/11/67,
13/11/67,
14/11/67,
15/11/67,
16/11/67,
17/11/67,
18/11/67,
19/11/67,
20/11/67,
21/11/67,
22/11/67,
23/11/67,
24/11/67,
25/11/67,
26/11/67,
27/11/67,
28/11/67,
29/11/67,
30/11/67,
01/12/67,
02/12/67,
03/12/67,
04/12/67,
05/12/67,
06/12/67,
07/12/67,
08/12/67,
09/12/67,
10/12/67,
11/12/67,
12/12/67,
13/12/67,
14/12/67,
15/12/67,
16/12/67,
17/12/67,
18/12/67,
19/12/67,
20/12/67,
21/12/67,
22/12/67,
23/12/67,
24/12/67,
25/12/67,
26/12/67,
27/12/67,
28/12/67,
29/12/67,
30/12/67,
31/12/67,
01/01/68,
02/01/68,
03/01/68,
04/01/68,
05/01/68,
06/01/68,
07/01/68,
08/01/68,
09/01/68,
10/01/68,
11/01/68,
12/01/68,
13/01/68,
14/01/68,
15/01/68,
16/01/68,
17/01/68,
18/01/68,
19/01/68,
20/01/68,
21/01/68,
22/01/68,
23/01/68,
24/01/68,
25/01/68,
26/01/68,
27/01/68,
28/01/68,
29/01/68,
30/01/68,
31/01/68,
01/02/68,
02/02/68,
03/02/68,
04/02/68,
05/02/68,
06/02/68,
07/02/68,
08/02/68,
09/02/68,
10/02/68,
11/02/68,
12/02/68,
13/02/68,
14/02/68,
15/02/68,
16/02/68,
17/02/68,
18/02/68,
19/02/68,
20/02/68,
21/02/68,
22/02/68,
23/02/68,
24/02/68,
25/02/68,
26/02/68,
27/02/68,
28/02/68,
29/02/68,
01/03/68,
02/03/68,
03/03/68,
04/03/68,
05/03/68,
06/03/68,
07/03/68,
08/03/68,
09/03/68,
10/03/68,
11/03/68,
12/03/68,
13/03/68,
14/03/68,
15/03/68,
16/03/68,
17/03/68,
18/03/68,
19/03/68,
20/03/68,
21/03/68,
22/03/68,
23/03/68,
24/03/68,
25/03/68,
26/03/68,
27/03/68,
28/03/68,
29/03/68,
30/03/68,
31/03/68,
01/04/68,
02/04/68,
03/04/68,
04/04/68,
05/04/68,
06/04/68,
07/04/68,
08/04/68,
09/04/68,
10/04/68,
11/04/68,
12/04/68,
13/04/68,
14/04/68,
15/04/68,
16/04/68,
17/04/68,
18/04/68,
19/04/68,
20/04/68,
21/04/68,
22/04/68,
23/04/68,
24/04/68,
25/04/68,
26/04/68,
27/04/68,
28/04/68,
29/04/68,
30/04/68,
01/05/68,
02/05/68,
03/05/68,
04/05/68,
05/05/68,
06/05/68,
07/05/68,
08/05/68,
09/05/68,
10/05/68,
11/05/68,
12/05/68,
13/05/68,
14/05/68,
15/05/68,
16/05/68,
17/05/68,
18/05/68,
19/05/68,
20/05/68,
21/05/68,
22/05/68,
23/05/68,
24/05/68,
25/05/68,
26/05/68,
27/05/68,
28/05/68,
29/05/68,
30/05/68,
31/05/68,
01/06/68,
02/06/68,
03/06/68,
04/06/68,
05/06/68,
06/06/68,
07/06/68,
08/06/68,
09/06/68,
10/06/68,
11/06/68,
12/06/68,
13/06/68,
14/06/68,
15/06/68,
16/06/68,
17/06/68,
18/06/68,
19/06/68,
20/06/68,
21/06/68,
22/06/68,
23/06/68,
24/06/68,
25/06/68,
26/06/68,
27/06/68,
28/06/68,
29/06/68,
30/06/68,
01/07/68,
02/07/68,
03/07/68,
04/07/68,
05/07/68,
06/07/68,
07/07/68,
08/07/68,
09/07/68,
10/07/68,
11/07/68,
12/07/68,
13/07/68,
14/07/68,
15/07/68,
16/07/68,
17/07/68,
18/07/68,
19/07/68,
20/07/68,
21/07/68,
22/07/68,
23/07/68,
24/07/68,
25/07/68,
26/07/68,
27/07/68,
28/07/68,
29/07/68,
30/07/68,
31/07/68,
01/08/68,
02/08/68,
03/08/68,
04/08/68,
05/08/68,
06/08/68,
07/08/68,
08/08/68,
09/08/68,
10/08/68,
11/08/68,
12/08/68,
13/08/68,
14/08/68,
15/08/68,
16/08/68,
17/08/68,
18/08/68,
19/08/68,
20/08/68,
21/08/68,
22/08/68,
23/08/68,
24/08/68,
25/08/68,
26/08/68,
27/08/68,
28/08/68,
29/08/68,
30/08/68,
31/08/68,
01/09/68,
02/09/68,
03/09/68,
04/09/68,
05/09/68,
06/09/68,
07/09/68,
08/09/68,
09/09/68,
10/09/68,
11/09/68,
12/09/68,
13/09/68,
14/09/68,
15/09/68,
16/09/68,
17/09/68,
18/09/68,
19/09/68,
20/09/68,
21/09/68,
22/09/68,
23/09/68,
24/09/68,
25/09/68,
26/09/68,
27/09/68,
28/09/68,
29/09/68,
30/09/68,
01/10/68,
02/10/68,
03/10/68,
04/10/68,
05/10/68,
06/10/68,
07/10/68,
08/10/68,
09/10/68,
10/10/68,
11/10/68,
12/10/68,
13/10/68,
14/10/68,
15/10/68,
16/10/68,
17/10/68,
18/10/68,
19/10/68,
20/10/68,
21/10/68,
22/10/68,
23/10/68,
24/10/68,
25/10/68,
26/10/68,
27/10/68,
28/10/68,
29/10/68,
30/10/68,
31/10/68,
01/11/68,
02/11/68,
03/11/68,
04/11/68,
05/11/68,
06/11/68,
07/11/68,
08/11/68,
09/11/68,
10/11/68,
11/11/68,
12/11/68,
13/11/68,
14/11/68,
15/11/68,
16/11/68,
17/11/68,
18/11/68,
19/11/68,
20/11/68,
21/11/68,
22/11/68,
23/11/68,
24/11/68,
25/11/68,
26/11/68,
27/11/68,
28/11/68,
29/11/68,
30/11/68,
01/12/68,
02/12/68,
03/12/68,
04/12/68,
05/12/68,
06/12/68,
07/12/68,
08/12/68,
09/12/68,
10/12/68,
11/12/68,
12/12/68,
13/12/68,
14/12/68,
15/12/68,
16/12/68,
17/12/68,
18/12/68,
19/12/68,
20/12/68,
21/12/68,
22/12/68,
23/12/68,
24/12/68,
25/12/68,
26/12/68,
27/12/68,
28/12/68,
29/12/68,
30/12/68,
31/12/68,
01/01/69,
02/01/69,
03/01/69,
04/01/69,
05/01/69,
06/01/69,
07/01/69,
08/01/69,
09/01/69,
10/01/69,
11/01/69,
12/01/69,
13/01/69,
14/01/69,
15/01/69,
16/01/69,
17/01/69,
18/01/69,
19/01/69,
20/01/69,
21/01/69,
22/01/69,
23/01/69,
24/01/69,
25/01/69,
26/01/69,
27/01/69,
28/01/69,
29/01/69,
30/01/69,
31/01/69,
01/02/69,
02/02/69,
03/02/69,
04/02/69,
05/02/69,
06/02/69,
07/02/69,
08/02/69,
09/02/69,
10/02/69,
11/02/69,
12/02/69,
13/02/69,
14/02/69,
15/02/69,
16/02/69,
17/02/69,
18/02/69,
19/02/69,
20/02/69,
21/02/69,
22/02/69,
23/02/69,
24/02/69,
25/02/69,
26/02/69,
27/02/69,
28/02/69,
01/03/69,
02/03/69,
03/03/69,
04/03/69,
05/03/69,
06/03/69,
07/03/69,
08/03/69,
09/03/69,
10/03/69,
11/03/69,
12/03/69,
13/03/69,
14/03/69,
15/03/69,
16/03/69,
17/03/69,
18/03/69,
19/03/69,
20/03/69,
21/03/69,
22/03/69,
23/03/69,
24/03/69,
25/03/69,
26/03/69,
27/03/69,
28/03/69,
29/03/69,
30/03/69,
31/03/69,
01/04/69,
02/04/69,
03/04/69,
04/04/69,
05/04/69,
06/04/69,
07/04/69,
08/04/69,
09/04/69,
10/04/69,
11/04/69,
12/04/69,
13/04/69,
14/04/69,
15/04/69,
16/04/69,
17/04/69,
18/04/69,
19/04/69,
20/04/69,
21/04/69,
22/04/69,
23/04/69,
24/04/69,
25/04/69,
26/04/69,
27/04/69,
28/04/69,
29/04/69,
30/04/69,
01/05/69,
02/05/69,
03/05/69,
04/05/69,
05/05/69,
06/05/69,
07/05/69,
08/05/69,
09/05/69,
10/05/69,
11/05/69,
12/05/69,
13/05/69,
14/05/69,
15/05/69,
16/05/69,
17/05/69,
18/05/69,
19/05/69,
20/05/69,
21/05/69,
22/05/69,
23/05/69,
24/05/69,
25/05/69,
26/05/69,
27/05/69,
28/05/69,
29/05/69,
30/05/69,
31/05/69,
01/06/69,
02/06/69,
03/06/69,
04/06/69,
05/06/69,
06/06/69,
07/06/69,
08/06/69,
09/06/69,
10/06/69,
11/06/69,
12/06/69,
13/06/69,
14/06/69,
15/06/69,
16/06/69,
17/06/69,
18/06/69,
19/06/69,
20/06/69,
21/06/69,
22/06/69,
23/06/69,
24/06/69,
25/06/69,
26/06/69,
27/06/69,
28/06/69,
29/06/69,
30/06/69,
01/07/69,
02/07/69,
03/07/69,
04/07/69,
05/07/69,
06/07/69,
07/07/69,
08/07/69,
09/07/69,
10/07/69,
11/07/69,
12/07/69,
13/07/69,
14/07/69,
15/07/69,
16/07/69,
17/07/69,
18/07/69,
19/07/69,
20/07/69,
21/07/69,
22/07/69,
23/07/69,
24/07/69,
25/07/69,
26/07/69,
27/07/69,
28/07/69,
29/07/69,
30/07/69,
31/07/69,
01/08/69,
02/08/69,
03/08/69,
04/08/69,
05/08/69,
06/08/69,
07/08/69,
08/08/69,
09/08/69,
10/08/69,
11/08/69,
12/08/69,
13/08/69,
14/08/69,
15/08/69,
16/08/69,
17/08/69,
18/08/69,
19/08/69,
20/08/69,
21/08/69,
22/08/69,
23/08/69,
24/08/69,
25/08/69,
26/08/69,
27/08/69,
28/08/69,
29/08/69,
30/08/69,
31/08/69,
01/09/69,
02/09/69,
03/09/69,
04/09/69,
05/09/69,
06/09/69,
07/09/69,
08/09/69,
09/09/69,
10/09/69,
11/09/69,
12/09/69,
13/09/69,
14/09/69,
15/09/69,
16/09/69,
17/09/69,
18/09/69,
19/09/69,
20/09/69,
21/09/69,
22/09/69,
23/09/69,
24/09/69,
25/09/69,
26/09/69,
27/09/69,
28/09/69,
29/09/69,
30/09/69,
01/10/69,
02/10/69,
03/10/69,
04/10/69,
05/10/69,
06/10/69,
07/10/69,
08/10/69,
09/10/69,
10/10/69,
11/10/69,
12/10/69,
13/10/69,
14/10/69,
15/10/69,
16/10/69,
17/10/69,
18/10/69,
19/10/69,
20/10/69,
21/10/69,
22/10/69,
23/10/69,
24/10/69,
25/10/69,
26/10/69,
27/10/69,
28/10/69,
29/10/69,
30/10/69,
31/10/69,
01/11/69,
02/11/69,
03/11/69,
04/11/69,
05/11/69,
06/11/69,
07/11/69,
08/11/69,
09/11/69,
10/11/69,
11/11/69,
12/11/69,
13/11/69,
14/11/69,
15/11/69,
16/11/69,
17/11/69,
18/11/69,
19/11/69,
20/11/69,
21/11/69,
22/11/69,
23/11/69,
24/11/69,
25/11/69,
26/11/69,
27/11/69,
28/11/69,
29/11/69,
30/11/69,
01/12/69,
02/12/69,
03/12/69,
04/12/69,
05/12/69,
06/12/69,
07/12/69,
08/12/69,
09/12/69,
10/12/69,
11/12/69,
12/12/69,
13/12/69,
14/12/69,
15/12/69,
16/12/69,
17/12/69,
18/12/69,
19/12/69,
20/12/69,
21/12/69,
22/12/69,
23/12/69,
24/12/69,
25/12/69,
26/12/69,
27/12/69,
28/12/69,
29/12/69,
30/12/69,
31/12/69,
01/01/70,
02/01/70,
03/01/70,
04/01/70,
05/01/70,
06/01/70,
07/01/70,
08/01/70,
09/01/70,
10/01/70,
11/01/70,
12/01/70,
13/01/70,
14/01/70,
15/01/70,
16/01/70,
17/01/70,
18/01/70,
19/01/70,
20/01/70,
21/01/70,
22/01/70,
23/01/70,
24/01/70,
25/01/70,
26/01/70,
27/01/70,
28/01/70,
29/01/70,
30/01/70,
31/01/70,
01/02/70,
02/02/70,
03/02/70,
04/02/70,
05/02/70,
06/02/70,
07/02/70,
08/02/70,
09/02/70,
10/02/70,
11/02/70,
12/02/70,
13/02/70,
14/02/70,
15/02/70,
16/02/70,
17/02/70,
18/02/70,
19/02/70,
20/02/70,
21/02/70,
22/02/70,
23/02/70,
24/02/70,
25/02/70,
26/02/70,
27/02/70,
28/02/70,
01/03/70,
02/03/70,
03/03/70,
04/03/70,
05/03/70,
06/03/70,
07/03/70,
08/03/70,
09/03/70,
10/03/70,
11/03/70,
12/03/70,
13/03/70,
14/03/70,
15/03/70,
16/03/70,
17/03/70,
18/03/70,
19/03/70,
20/03/70,
21/03/70,
22/03/70,
23/03/70,
24/03/70,
25/03/70,
26/03/70,
27/03/70,
28/03/70,
29/03/70,
30/03/70,
31/03/70,
01/04/70,
02/04/70,
03/04/70,
04/04/70,
05/04/70,
06/04/70,
07/04/70,
08/04/70,
09/04/70,
10/04/70,
11/04/70,
12/04/70,
13/04/70,
14/04/70,
15/04/70,
16/04/70,
17/04/70,
18/04/70,
19/04/70,
20/04/70,
21/04/70,
22/04/70,
23/04/70,
24/04/70,
25/04/70,
26/04/70,
27/04/70,
28/04/70,
29/04/70,
30/04/70,
01/05/70,
02/05/70,
03/05/70,
04/05/70,
05/05/70,
06/05/70,
07/05/70,
08/05/70,
09/05/70,
10/05/70,
11/05/70,
12/05/70,
13/05/70,
14/05/70,
15/05/70,
16/05/70,
17/05/70,
18/05/70,
19/05/70,
20/05/70,
21/05/70,
22/05/70,
23/05/70,
24/05/70,
25/05/70,
26/05/70,
27/05/70,
28/05/70,
29/05/70,
30/05/70,
31/05/70,
01/06/70,
02/06/70,
03/06/70,
04/06/70,
05/06/70,
06/06/70,
07/06/70,
08/06/70,
09/06/70,
10/06/70,
11/06/70,
12/06/70,
13/06/70,
14/06/70,
15/06/70,
16/06/70,
17/06/70,
18/06/70,
19/06/70,
20/06/70,
21/06/70,
22/06/70,
23/06/70,
24/06/70,
25/06/70,
26/06/70,
27/06/70,
28/06/70,
29/06/70,
30/06/70,
01/07/70,
02/07/70,
03/07/70,
04/07/70,
05/07/70,
06/07/70,
07/07/70,
08/07/70,
09/07/70,
10/07/70,
11/07/70,
12/07/70,
13/07/70,
14/07/70,
15/07/70,
16/07/70,
17/07/70,
18/07/70,
19/07/70,
20/07/70,
21/07/70,
22/07/70,
23/07/70,
24/07/70,
25/07/70,
26/07/70,
27/07/70,
28/07/70,
29/07/70,
30/07/70,
31/07/70,
01/08/70,
02/08/70,
03/08/70,
04/08/70,
05/08/70,
06/08/70,
07/08/70,
08/08/70,
09/08/70,
10/08/70,
11/08/70,
12/08/70,
13/08/70,
14/08/70,
15/08/70,
16/08/70,
17/08/70,
18/08/70,
19/08/70,
20/08/70,
21/08/70,
22/08/70,
23/08/70,
24/08/70,
25/08/70,
26/08/70,
27/08/70,
28/08/70,
29/08/70,
30/08/70,
31/08/70,
01/09/70,
02/09/70,
03/09/70,
04/09/70,
05/09/70,
06/09/70,
07/09/70,
08/09/70,
09/09/70,
10/09/70,
11/09/70,
12/09/70,
13/09/70,
14/09/70,
15/09/70,
16/09/70,
17/09/70,
18/09/70,
19/09/70,
20/09/70,
21/09/70,
22/09/70,
23/09/70,
24/09/70,
25/09/70,
26/09/70,
27/09/70,
28/09/70,
29/09/70,
30/09/70,
01/10/70,
02/10/70,
03/10/70,
04/10/70,
05/10/70,
06/10/70,
07/10/70,
08/10/70,
09/10/70,
10/10/70,
11/10/70,
12/10/70,
13/10/70,
14/10/70,
15/10/70,
16/10/70,
17/10/70,
18/10/70,
19/10/70,
20/10/70,
21/10/70,
22/10/70,
23/10/70,
24/10/70,
25/10/70,
26/10/70,
27/10/70,
28/10/70,
29/10/70,
30/10/70,
31/10/70,
01/11/70,
02/11/70,
03/11/70,
04/11/70,
05/11/70,
06/11/70,
07/11/70,
08/11/70,
09/11/70,
10/11/70,
11/11/70,
12/11/70,
13/11/70,
14/11/70,
15/11/70,
16/11/70,
17/11/70,
18/11/70,
19/11/70,
20/11/70,
21/11/70,
22/11/70,
23/11/70,
24/11/70,
25/11/70,
26/11/70,
27/11/70,
28/11/70,
29/11/70,
30/11/70,
01/12/70,
02/12/70,
03/12/70,
04/12/70,
05/12/70,
06/12/70,
07/12/70,
08/12/70,
09/12/70,
10/12/70,
11/12/70,
12/12/70,
13/12/70,
14/12/70,
15/12/70,
16/12/70,
17/12/70,
18/12/70,
19/12/70,
20/12/70,
21/12/70,
22/12/70,
23/12/70,
24/12/70,
25/12/70,
26/12/70,
27/12/70,
28/12/70,
29/12/70,
30/12/70,
31/12/70,
01/01/71,
02/01/71,
03/01/71,
04/01/71,
05/01/71,
06/01/71,
07/01/71,
08/01/71,
09/01/71,
10/01/71,
11/01/71,
12/01/71,
13/01/71,
14/01/71,
15/01/71,
16/01/71,
17/01/71,
18/01/71,
19/01/71,
20/01/71,
21/01/71,
22/01/71,
23/01/71,
24/01/71,
25/01/71,
26/01/71,
27/01/71,
28/01/71,
29/01/71,
30/01/71,
31/01/71,
01/02/71,
02/02/71,
03/02/71,
04/02/71,
05/02/71,
06/02/71,
07/02/71,
08/02/71,
09/02/71,
10/02/71,
11/02/71,
12/02/71,
13/02/71,
14/02/71,
15/02/71,
16/02/71,
17/02/71,
18/02/71,
19/02/71,
20/02/71,
21/02/71,
22/02/71,
23/02/71,
24/02/71,
25/02/71,
26/02/71,
27/02/71,
28/02/71,
01/03/71,
02/03/71,
03/03/71,
04/03/71,
05/03/71,
06/03/71,
07/03/71,
08/03/71,
09/03/71,
10/03/71,
11/03/71,
12/03/71,
13/03/71,
14/03/71,
15/03/71,
16/03/71,
17/03/71,
18/03/71,
19/03/71,
20/03/71,
21/03/71,
22/03/71,
23/03/71,
24/03/71,
25/03/71,
26/03/71,
27/03/71,
28/03/71,
29/03/71,
30/03/71,
31/03/71,
01/04/71,
02/04/71,
03/04/71,
04/04/71,
05/04/71,
06/04/71,
07/04/71,
08/04/71,
09/04/71,
10/04/71,
11/04/71,
12/04/71,
13/04/71,
14/04/71,
15/04/71,
16/04/71,
17/04/71,
18/04/71,
19/04/71,
20/04/71,
21/04/71,
22/04/71,
23/04/71,
24/04/71,
25/04/71,
26/04/71,
27/04/71,
28/04/71,
29/04/71,
30/04/71,
01/05/71,
02/05/71,
03/05/71,
04/05/71,
05/05/71,
06/05/71,
07/05/71,
08/05/71,
09/05/71,
10/05/71,
11/05/71,
12/05/71,
13/05/71,
14/05/71,
15/05/71,
16/05/71,
17/05/71,
18/05/71,
19/05/71,
20/05/71,
21/05/71,
22/05/71,
23/05/71,
24/05/71,
25/05/71,
26/05/71,
27/05/71,
28/05/71,
29/05/71,
30/05/71,
31/05/71,
01/06/71,
02/06/71,
03/06/71,
04/06/71,
05/06/71,
06/06/71,
07/06/71,
08/06/71,
09/06/71,
10/06/71,
11/06/71,
12/06/71,
13/06/71,
14/06/71,
15/06/71,
16/06/71,
17/06/71,
18/06/71,
19/06/71,
20/06/71,
21/06/71,
22/06/71,
23/06/71,
24/06/71,
25/06/71,
26/06/71,
27/06/71,
28/06/71,
29/06/71,
30/06/71,
01/07/71,
02/07/71,
03/07/71,
04/07/71,
05/07/71,
06/07/71,
07/07/71,
08/07/71,
09/07/71,
10/07/71,
11/07/71,
12/07/71,
13/07/71,
14/07/71,
15/07/71,
16/07/71,
17/07/71,
18/07/71,
19/07/71,
20/07/71,
21/07/71,
22/07/71,
23/07/71,
24/07/71,
25/07/71,
26/07/71,
27/07/71,
28/07/71,
29/07/71,
30/07/71,
31/07/71,
01/08/71,
02/08/71,
03/08/71,
04/08/71,
05/08/71,
06/08/71,
07/08/71,
08/08/71,
09/08/71,
10/08/71,
11/08/71,
12/08/71,
13/08/71,
14/08/71,
15/08/71,
16/08/71,
17/08/71,
18/08/71,
19/08/71,
20/08/71,
21/08/71,
22/08/71,
23/08/71,
24/08/71,
25/08/71,
26/08/71,
27/08/71,
28/08/71,
29/08/71,
30/08/71,
31/08/71,
01/09/71,
02/09/71,
03/09/71,
04/09/71,
05/09/71,
06/09/71,
07/09/71,
08/09/71,
09/09/71,
10/09/71,
11/09/71,
12/09/71,
13/09/71,
14/09/71,
15/09/71,
16/09/71,
17/09/71,
18/09/71,
19/09/71,
20/09/71,
21/09/71,
22/09/71,
23/09/71,
24/09/71,
25/09/71,
26/09/71,
27/09/71,
28/09/71,
29/09/71,
30/09/71,
01/10/71,
02/10/71,
03/10/71,
04/10/71,
05/10/71,
06/10/71,
07/10/71,
08/10/71,
09/10/71,
10/10/71,
11/10/71,
12/10/71,
13/10/71,
14/10/71,
15/10/71,
16/10/71,
17/10/71,
18/10/71,
19/10/71,
20/10/71,
21/10/71,
22/10/71,
23/10/71,
24/10/71,
25/10/71,
26/10/71,
27/10/71,
28/10/71,
29/10/71,
30/10/71,
31/10/71,
01/11/71,
02/11/71,
03/11/71,
04/11/71,
05/11/71,
06/11/71,
07/11/71,
08/11/71,
09/11/71,
10/11/71,
11/11/71,
12/11/71,
13/11/71,
14/11/71,
15/11/71,
16/11/71,
17/11/71,
18/11/71,
19/11/71,
20/11/71,
21/11/71,
22/11/71,
23/11/71,
24/11/71,
25/11/71,
26/11/71,
27/11/71,
28/11/71,
29/11/71,
30/11/71,
01/12/71,
02/12/71,
03/12/71,
04/12/71,
05/12/71,
06/12/71,
07/12/71,
08/12/71,
09/12/71,
10/12/71,
11/12/71,
12/12/71,
13/12/71,
14/12/71,
15/12/71,
16/12/71,
17/12/71,
18/12/71,
19/12/71,
20/12/71,
21/12/71,
22/12/71,
23/12/71,
24/12/71,
25/12/71,
26/12/71,
27/12/71,
28/12/71,
29/12/71,
30/12/71,
31/12/71,
01/01/72,
02/01/72,
03/01/72,
04/01/72,
05/01/72,
06/01/72,
07/01/72,
08/01/72,
09/01/72,
10/01/72,
11/01/72,
12/01/72,
